date,delay,distance,origin,destination
01122322,173,279,PDX,GEG
01122323,149,197,LAS,ONT
01122324,79,248,SAT,DAL
01122325,157,443,BNA,RDU
01122325,203,325,OAK,BUR
01122325,60,304,PHX,SAN
01122327,82,423,OMA,MDW
01122330,108,189,AUS,DAL
01122330,174,1044,PHX,MCI
01122330,210,479,PDX,SMF
01122333,105,417,SJC,SAN
01122333,90,407,LAS,OAK
01122335,135,197,ONT,LAS
01122336,82,308,SJC,LAX
01122337,75,370,PHX,LAX
01122339,103,621,SJC,PHX
01122340,160,399,SEA,BOI
01122341,135,256,LAS,PHX
01122341,135,651,PHX,SFO
01122341,196,361,OAK,ONT
01122342,133,223,LAS,BUR
01122342,90,237,STL,MCI
01122343,256,313,OKC,MCI
01122345,127,223,BUR,LAS
01122345,95,224,SEA,GEG
01122346,174,833,PHX,OKC
01122348,120,358,SMF,BUR
01122348,42,256,LAS,PHX
01122350,105,389,ONT,SMF
01122350,245,758,LAS,AMA
01122350,56,236,LAX,LAS
01122353,169,677,ABQ,LAX
01122354,172,605,SMF,SEA
01122357,191,328,PHX,ABQ
01122357,212,507,PHX,SLC
01130530,-7,370,LAX,PHX
01130600,2,371,OAK,SNA
01130615,-1,399,SEA,BOI
01130615,-3,373,LAX,SMF
01130615,-5,333,ONT,SJC
01130615,2,188,RNO,SJC
01130617,4,276,HRL,HOU
01130620,-12,569,PDX,SJC
01130620,-2,407,OAK,LAS
01130620,-5,325,OAK,BUR
01130620,-5,491,BNA,MCI
01130620,-7,386,LAS,SJC
01130620,0,258,LAS,SAN
01130620,6,291,BOI,SLC
01130625,-13,697,SEA,SJC
01130625,-18,651,SFO,PHX
01130625,-4,689,SLC,SEA
01130625,-7,258,SAN,LAS
01130625,12,361,ONT,OAK
01130630,-1,325,ONT,PHX
01130630,-1,397,SMF,LAS
01130630,-10,255,RDU,BWI
01130630,-15,842,PVD,MDW
01130630,-2,377,MHT,BWI
01130630,-2,399,BOI,SEA
01130630,-3,325,PHX,ONT
01130630,-3,351,TUL,STL
01130630,-3,682,BWI,BHM
01130630,-5,389,ONT,SMF
01130630,-5,405,MDW,MCI
01130630,-7,495,BWI,SDF
01130630,-8,487,TPA,MSY
01130630,-9,611,MDW,BWI
01130630,0,220,ISP,BWI
01130630,0,361,OAK,ONT
01130630,1,368,SLC,LAS
01130630,2,417,SJC,SAN
01130630,2,621,SJC,PHX
01130630,3,480,SAN,SMF
01130630,5,487,ABQ,LAS
01130630,7,451,TUS,LAX
01130635,-15,441,MAF,HOU
01130635,-4,588,BWI,BNA
01130635,12,601,RNO,PHX
01130635,4,256,PHX,LAS
01130640,-10,495,SDF,BWI
01130640,-3,197,ONT,LAS
01130640,-3,480,SMF,SAN
01130640,-5,590,SLC,LAX
01130640,0,359,JAN,HOU
01130640,1,446,SAN,OAK
01130640,1,737,BWI,STL
01130640,5,507,SLC,PHX
01130640,6,833,OKC,PHX
01130645,-2,605,SEA,SMF
01130645,-3,460,TPA,BHM
01130645,0,178,FLL,MCO
01130645,12,287,GEG,BOI
01130645,2,647,SMF,PHX
01130648,7,838,MHT,MDW
01130650,-5,777,BDL,MDW
01130650,-6,296,LIT,STL
01130650,1,507,PHX,SLC
01130650,3,423,MDW,OMA
01130655,-25,1797,LAX,BNA
01130655,-4,1864,BWI,SLC
01130655,-5,342,SJC,SNA
01130655,-7,938,MHT,BNA
01130655,2,390,LAX,RNO
01130655,7,570,BHM,HOU
01130700,-1,369,PHX,BUR
01130700,-10,361,OAK,ONT
01130700,-10,928,TPA,AUS
01130700,-2,239,HOU,DAL
01130700,-2,389,ONT,SMF
01130700,-21,1235,LAS,HOU
01130700,-3,325,OAK,BUR
01130700,-4,256,LAS,PHX
01130700,-5,1140,LAS,MCI
01130700,-5,223,BUR,LAS
01130700,-5,284,MDW,CMH
01130700,-5,307,CLE,MDW
01130700,-5,423,OMA,MDW
01130700,-5,588,BNA,BWI
01130700,-6,370,LAX,PHX
01130700,-6,765,ISP,MDW
01130700,-8,337,OAK,LAX
01130700,-8,361,ONT,OAK
01130700,-8,370,PHX,LAX
01130700,0,328,ABQ,PHX
01130700,0,447,SAN,SFO
01130700,0,457,DTW,BNA
01130700,14,1090,AUS,LAS
01130700,17,314,BWI,CLE
01130700,2,188,SJC,RNO
01130700,2,319,MAF,DAL
01130700,2,612,TPA,BNA
01130700,3,256,PHX,LAS
01130700,3,303,MSY,HOU
01130700,3,550,MSY,MCO
01130700,3,588,SLC,OAK
01130700,8,1506,SDF,PHX
01130705,-1,258,LAS,SAN
01130705,-11,1246,HOU,BWI
01130705,-2,677,LAX,ABQ
01130705,-3,616,MCO,BNA
01130705,-3,967,MCI,BWI
01130705,-5,443,RDU,BNA
01130705,-8,197,FLL,TPA
01130705,-8,727,TPA,SDF
01130705,0,1072,MCO,MCI
01130705,10,1481,PDX,MCI
01130705,2,365,JAX,BHM
01130705,4,588,OAK,SLC
01130710,-10,866,SEA,LAS
01130710,-16,803,BNA,ISP
01130710,-31,1599,SAN,MSY
01130710,-4,395,MDW,BNA
01130710,-4,842,TPA,BWI
01130710,-7,108,ISP,PVD
01130710,17,1959,OAK,BNA
01130710,2,296,LIT,DAL
01130710,2,651,PHX,SFO
01130710,5,2277,PVD,PHX
01130711,2,386,SJC,LAS
01130715,-1,318,FLL,JAX
01130715,-1,405,MCI,MDW
01130715,-10,1076,TUL,LAS
01130715,-15,842,BWI,TPA
01130715,-17,515,IND,BWI
01130715,-4,344,BOI,PDX
01130715,-4,448,CLE,BNA
01130715,-5,447,SFO,SAN
01130715,11,377,BWI,MHT
01130715,17,546,GEG,SLC
01130715,2,2106,BWI,LAS
01130717,4,377,MHT,BWI
01130720,-11,756,AUS,BNA
01130720,-13,611,BWI,MDW
01130720,-13,762,PDX,LAS
01130720,-4,479,SMF,PDX
01130720,-7,1489,OAK,MCI
01130720,0,632,RDU,MDW
01130720,3,446,OAK,SAN
01130722,68,677,ABQ,LAX
01130723,2,528,ELP,AUS
01130725,-11,935,PHX,TUL
01130725,-13,852,BDL,BNA
01130725,-4,491,MCI,BNA
01130725,-5,866,LAS,SEA
01130725,-5,967,BWI,MCI
01130725,-7,410,BHM,STL
01130725,-8,281,BUF,BWI
01130730,-11,673,FLL,MSY
01130730,-13,787,BWI,MCO
01130730,-2,288,ALB,BWI
01130730,-21,1020,PHX,HOU
01130730,-32,1984,LAS,TPA
01130730,-4,192,SAT,HOU
01130730,-4,284,CMH,MDW
01130730,-4,480,SAN,SMF
01130730,-6,303,MSY,HOU
01130730,-8,370,LAX,PHX
01130730,0,647,PHX,SMF
01130730,1,237,MCI,STL
01130730,5,308,LAX,SJC
01130730,8,471,MSY,BNA
01130734,5,368,LAS,SLC
01130735,-1,181,OKC,DAL
01130735,-17,1011,BUF,MCO
01130735,-21,1073,PVD,MCO
01130735,-3,251,MDW,STL
01130735,-3,345,RNO,LAS
01130735,-8,271,MDW,SDF
01130735,0,1497,TPA,ABQ
01130735,0,304,SAN,PHX
01130735,2,239,HOU,DAL
01130740,-10,1521,MDW,LAS
01130740,-18,2039,LAS,MCO
01130740,-3,325,BUR,OAK
01130740,-5,368,SLC,LAS
01130740,-6,229,MDW,DTW
01130740,-6,587,TPA,RDU
01130740,-7,793,FLL,BNA
01130740,19,181,DAL,OKC
01130740,2,718,MCI,ABQ
01130740,5,1020,HOU,PHX
01130740,5,1591,IND,LAS
01130740,5,294,AUS,MAF
01130740,8,248,DAL,SAT
01130745,-11,487,TPA,MSY
01130745,-13,1814,LAX,IND
01130745,-15,997,MDW,TPA
01130745,-2,507,PHX,SLC
01130745,-4,451,LAX,TUS
01130745,-5,223,BUR,LAS
01130745,-5,333,SJC,ONT
01130745,-7,296,DAL,LIT
01130745,-8,283,BDL,BWI
01130745,0,1363,LAX,MCI
01130745,0,371,SNA,OAK
01130745,13,1455,BHM,PHX
01130745,18,347,ELP,PHX
01130745,6,904,RDU,MCI
01130747,-15,1448,PHX,BNA
01130748,12,308,SJC,LAX
01130750,-2,108,PVD,ISP
01130750,-2,254,STL,SDF
01130750,-2,369,BUR,PHX
01130750,-3,344,PDX,BOI
01130750,-5,314,CLE,BWI
01130750,-5,646,PHX,OAK
01130750,-6,367,TUS,SAN
01130750,2,689,SEA,SLC
01130755,-3,321,BHM,MSY
01130755,-5,487,LAS,ABQ
01130755,-6,569,SJC,PDX
01130755,6,419,OKC,HOU
01130800,-10,1069,LAS,SAT
01130800,-10,239,HOU,DAL
01130800,-10,358,SMF,BUR
01130800,-15,1037,PHX,OMA
01130800,-17,843,PHX,SAT
01130800,-17,989,MDW,MCO
01130800,-2,337,OAK,LAX
01130800,-2,345,LAS,RNO
01130800,-2,758,AMA,LAS
01130800,-30,972,ISP,MCO
01130800,-4,998,MSY,BWI
01130800,-5,1162,RDU,AUS
01130800,-5,328,BWI,PVD
01130800,-5,370,PHX,LAX
01130800,-5,389,ONT,SMF
01130800,-7,342,SJC,SNA
01130800,-8,671,SEA,OAK
01130800,0,237,STL,MCI
01130800,1,189,DAL,AUS
01130800,1,405,MDW,MCI
01130800,12,462,STL,OKC
01130800,15,251,STL,MDW
01130800,2,148,HOU,AUS
01130800,29,1797,BNA,LAX
01130800,4,358,BUR,SMF
01130800,5,303,HOU,MSY
01130804,0,325,ONT,PHX
01130804,11,437,MSY,DAL
01130805,-1,325,BUR,OAK
01130805,-12,989,MCO,MDW
01130805,-5,304,PHX,SAN
01130805,-5,822,SAT,BNA
01130805,-8,443,BNA,RDU
01130805,0,314,BWI,CLE
01130805,2,197,LAS,ONT
01130805,20,1448,BNA,PHX
01130805,4,484,JAX,BNA
01130807,7,787,MCO,BWI
01130810,-10,714,LAX,ELP
01130810,-12,447,SAN,SFO
01130810,-18,1044,PHX,MCI
01130810,-2,338,CMH,BNA
01130810,-3,197,ONT,LAS
01130810,-4,236,LAX,LAS
01130810,-7,258,SAN,LAS
01130810,2,189,AUS,DAL
01130810,20,1999,BWI,PHX
01130810,6,407,OAK,LAS
01130815,-10,321,MSY,BHM
01130815,-10,389,SMF,ONT
01130815,-25,1999,PHX,BWI
01130815,-5,1140,MCI,LAS
01130815,-6,359,HOU,JAN
01130815,-7,368,LAS,SLC
01130815,-7,386,LAS,SJC
01130815,-9,677,LAX,ABQ
01130815,12,1588,BNA,LAS
01130815,12,1751,SAN,BNA
01130815,13,457,BNA,DTW
01130815,14,587,MCO,JAN
01130815,2,237,TUL,DAL
01130819,14,284,MDW,CMH
01130820,-1,188,SJC,RNO
01130820,-10,1363,MCI,LAX
01130820,-2,1262,STL,PHX
01130820,-6,842,MDW,PVD
01130820,-8,1234,PVD,MCI
01130820,-8,1407,BWI,SAT
01130820,0,248,DAL,SAT
01130820,0,405,MCI,MDW
01130820,0,422,RNO,SLC
01130820,13,612,BNA,TPA
01130820,14,1020,HOU,PHX
01130820,5,580,DAL,ABQ
01130823,-10,1588,LAS,BNA
01130825,-10,423,MDW,OMA
01130825,-10,937,HOU,MDW
01130825,-2,304,SAN,PHX
01130825,-2,417,SJC,SAN
01130825,-3,335,RNO,BOI
01130825,5,1044,MCI,PHX
01130828,-3,646,OAK,PHX
01130830,-13,888,BWI,JAN
01130830,-2,446,SAN,OAK
01130830,-3,236,LAS,LAX
01130830,-3,239,HOU,DAL
01130830,-3,342,SNA,SJC
01130830,-6,440,STL,DTW
01130830,-6,580,ABQ,DAL
01130830,-7,550,MCO,MSY
01130830,-8,328,PVD,BWI
01130830,0,239,DAL,HOU
01130830,0,802,MCO,CMH
01130830,1,337,OAK,LAX
01130830,3,296,BUR,SJC
01130830,3,370,PHX,LAX
01130830,4,480,SMF,SAN
01130832,15,223,LAS,BUR
01130833,0,448,BNA,CLE
01130835,-1,611,MDW,BWI
01130835,-11,605,SMF,SEA
01130835,-5,480,SAN,SMF
01130835,-8,325,ONT,PHX
01130835,0,325,PHX,ONT
01130835,0,361,OAK,ONT
01130837,3,367,SAN,TUS
01130840,-4,254,SDF,STL
01130840,-4,321,BHM,MSY
01130840,-5,303,HOU,MSY
01130840,-5,479,PDX,SMF
01130840,-6,180,RNO,OAK
01130840,-8,347,PHX,ELP
01130840,-9,1099,OMA,LAS
01130840,19,1069,SAT,LAS
01130840,3,255,RDU,BWI
01130844,4,328,PHX,ABQ
01130845,-1,313,MCI,OKC
01130845,-10,318,JAX,FLL
01130845,-10,588,OAK,SLC
01130845,-11,889,ABQ,OAK
01130845,-13,777,MDW,BDL
01130845,-2,296,STL,LIT
01130845,-22,1624,LAS,SDF
01130845,-3,323,SDF,BHM
01130845,-5,670,BNA,HOU
01130845,1,368,SLC,LAS
01130845,10,293,LBB,DAL
01130845,3,293,DAL,LBB
01130845,4,373,SMF,LAX
01130849,-3,1090,LAS,AUS
01130849,2,447,SFO,SAN
01130850,-10,453,HOU,TUL
01130850,-11,520,BOI,LAS
01130850,-14,765,MDW,ISP
01130850,-2,229,DTW,MDW
01130850,-4,484,BNA,JAX
01130850,-8,328,ABQ,PHX
01130850,0,220,BWI,ISP
01130850,23,224,GEG,SEA
01130851,-1,1236,MHT,MCI
01130855,-13,1142,MHT,MCO
01130855,-2,187,CRP,HOU
01130855,-22,859,ISP,JAX
01130855,-3,405,MDW,MCI
01130855,-5,303,MSY,HOU
01130855,-6,192,SAT,HOU
01130855,-6,697,SJC,SEA
01130855,12,925,FLL,BWI
01130855,13,737,STL,BWI
01130858,2,233,SAT,HRL
01130859,11,313,OKC,MCI
01130900,-10,236,LAS,LAX
01130900,-11,1069,LAS,SAT
01130900,-12,1034,ISP,TPA
01130900,-13,628,SAN,ABQ
01130900,-2,288,BWI,ALB
01130900,-3,337,LAX,OAK
01130900,-3,480,SMF,SAN
01130900,-4,256,PHX,LAS
01130900,-5,189,DAL,AUS
01130900,-5,197,FLL,TPA
01130900,-5,389,SMF,ONT
01130900,-6,838,MDW,MHT
01130900,-7,338,BNA,CMH
01130900,1,236,LAX,LAS
01130900,14,251,STL,MDW
01130900,2,246,MAF,ELP
01130900,22,451,IND,MCI
01130900,3,239,DAL,HOU
01130900,5,337,OAK,LAX
01130902,1,255,BWI,RDU
01130902,3,937,MDW,HOU
01130903,-10,544,MDW,LIT
01130905,-13,487,TPA,MSY
01130905,-5,444,PDX,RNO
01130905,-5,628,ABQ,SAN
01130905,0,1671,MSY,LAX
01130905,1,192,HOU,SAT
01130905,15,254,STL,SDF
01130905,2,296,LIT,DAL
01130905,2,308,SJC,LAX
01130905,2,687,STL,HOU
01130905,2,759,HOU,ABQ
01130907,-3,666,JAN,MDW
01130909,60,337,LAX,OAK
01130910,-18,2106,LAS,BWI
01130910,-2,570,BHM,HOU
01130910,-4,616,BNA,MCO
01130910,0,1121,MDW,ABQ
01130910,0,361,ONT,OAK
01130910,0,410,STL,BHM
01130910,20,370,PHX,LAX
01130910,22,1235,HOU,LAS
01130910,40,1444,MDW,PHX
01130910,5,487,MSY,TPA
01130910,55,1073,ALB,MCO
01130911,12,528,AUS,ELP
01130912,4,335,BOI,RNO
01130914,8,347,ELP,PHX
01130915,-1,304,SAN,PHX
01130915,-2,308,LAX,SJC
01130915,-7,276,HRL,HOU
01130915,-7,651,SFO,PHX
01130915,0,1242,AUS,LAX
01130915,0,296,DAL,LIT
01130915,0,333,ONT,SJC
01130915,2,371,OAK,SNA
01130915,3,189,AUS,DAL
01130915,37,1751,BNA,SAN
01130915,5,828,MCO,IND
01130919,14,395,MDW,BNA
01130920,-13,588,BWI,BNA
01130920,-15,632,MDW,RDU
01130920,-3,446,OAK,SAN
01130920,-5,283,BDL,BWI
01130920,-5,325,ONT,PHX
01130920,37,405,MDW,MCI
01130920,4,543,OAK,PDX
01130923,29,239,HOU,DAL
01130925,-18,1977,BNA,SEA
01130925,-2,1073,MCO,PVD
01130925,-3,288,ALB,BWI
01130925,-3,588,BNA,BWI
01130925,-30,1489,MCI,SEA
01130925,-4,358,SMF,BUR
01130925,-5,829,CMH,TPA
01130925,-6,281,BWI,BUF
01130925,3,1140,LAS,MCI
01130925,36,370,LAX,PHX
01130925,5,283,BWI,BDL
01130925,8,303,MSY,HOU
01130926,46,256,LAS,PHX
01130928,11,248,DAL,SAT
01130930,-1,687,HOU,STL
01130930,-10,513,JAX,MSY
01130930,-4,307,MDW,CLE
01130930,-5,1044,MCI,PHX
01130930,-5,670,HOU,BNA
01130930,-7,271,SDF,MDW
01130930,-8,224,SEA,GEG
01130930,0,239,DAL,HOU
01130930,0,239,HOU,DAL
01130930,0,281,BUF,BWI
01130930,10,223,ELP,ABQ
01130930,10,314,CLE,BWI
01130930,10,390,RNO,LAX
01130930,12,1751,BNA,ONT
01130930,2,369,BUR,PHX
01130930,4,1137,TPA,PVD
01130930,4,935,TUL,PHX
01130930,8,180,OAK,RNO
01130935,-22,1137,PVD,TPA
01130935,-5,188,RNO,SJC
01130935,-5,515,BWI,IND
01130935,0,471,BNA,MSY
01130935,14,487,ABQ,LAS
01130935,28,395,BNA,MDW
01130935,3,682,BHM,BWI
01130935,5,319,DAL,MAF
01130935,9,371,SNA,OAK
01130937,20,237,DAL,TUL
01130940,-10,888,JAN,BWI
01130940,-2,223,LAS,BUR
01130940,-25,1772,LAS,CMH
01130940,-7,328,PVD,BWI
01130940,-7,762,LAS,PDX
01130940,-8,319,MAF,DAL
01130940,0,479,SMF,PDX
01130940,10,307,CLE,MDW
01130940,11,304,PHX,SAN
01130940,18,1301,MSY,PHX
01130940,3,328,BWI,PVD
01130940,5,671,OAK,SEA
01130942,17,370,PHX,LAX
01130944,12,325,BUR,OAK
01130945,-1,1479,MCI,SJC
01130945,-12,663,BWI,JAX
01130945,-12,907,BNA,PVD
01130945,-16,520,LAS,BOI
01130945,-18,1301,PHX,MSY
01130945,-3,180,RNO,OAK
01130945,-5,1489,MCI,OAK
01130945,-5,324,DAL,AMA
01130945,-6,632,RDU,MDW
01130945,-7,303,HOU,MSY
01130945,0,291,SLC,BOI
01130945,11,223,MCI,TUL
01130945,28,1442,SMF,MCI
01130948,12,236,LAX,LAS
01130948,71,377,BWI,MHT
01130949,3,248,SAT,DAL
01130950,-12,325,ONT,PHX
01130950,-16,775,LAS,LBB
01130950,-2,325,PHX,ONT
01130950,-2,601,PHX,RNO
01130950,-22,1588,LAS,BNA
01130950,-4,324,AMA,DAL
01130950,-6,1448,PHX,BNA
01130950,0,271,MDW,SDF
01130950,12,723,GEG,OAK
01130955,-12,1618,LAS,BHM
01130955,-5,365,LAS,TUS
01130955,-5,630,SLC,PDX
01130955,-6,647,SMF,PHX
01130955,0,1107,PHX,SEA
01130955,9,296,SJC,BUR
01130956,14,1262,PHX,STL
01130957,11,437,DAL,MSY
01131000,-10,370,PHX,LAX
01131000,-16,1521,LAS,MDW
01131000,-17,677,ABQ,LAX
01131000,-2,236,LAS,LAX
01131000,-3,369,PHX,BUR
01131000,-4,289,ABQ,LBB
01131000,-5,337,OAK,LAX
01131000,-7,513,MSY,JAX
01131000,11,1501,MSY,LAS
01131000,2,256,LAS,PHX
01131000,21,370,LAX,PHX
01131000,3,441,HOU,MAF
01131000,5,239,HOU,DAL
01131000,6,787,MCO,BWI
01131002,1,462,OKC,STL
01131002,10,1363,MCI,LAX
01131004,6,337,LAX,OAK
01131005,-2,233,HRL,SAT
01131005,-3,229,IND,STL
01131005,-4,217,IAH,DAL
01131005,-4,293,LBB,DAL
01131005,-4,303,MSY,HOU
01131005,-7,178,MCO,FLL
01131005,-7,321,MSY,BHM
01131005,0,584,ELP,LAS
01131005,10,197,ONT,LAS
01131005,2,727,SDF,TPA
01131005,7,239,DAL,HOU
01131005,8,197,TPA,FLL
01131006,1,148,AUS,HOU
01131006,15,714,ELP,LAX
01131006,8,446,SAN,OAK
01131008,27,590,LAX,SLC
01131008,8,417,SAN,SJC
01131010,-10,588,SLC,OAK
01131010,-13,833,PHX,OKC
01131010,-15,386,SJC,LAS
01131010,-2,422,SLC,RNO
01131010,-3,495,SDF,BWI
01131010,-7,341,AUS,LBB
01131010,-8,296,LIT,STL
01131010,-8,569,PDX,SJC
01131010,-9,178,FLL,MCO
01131010,0,419,OKC,HOU
01131010,11,192,HOU,SAT
01131010,13,197,LAS,ONT
01131010,14,1670,BWI,ABQ
01131010,2,342,SJC,SNA
01131010,24,1999,BWI,PHX
01131012,-1,256,PHX,LAS
01131013,10,229,MDW,DTW
01131013,14,397,LAS,SMF
01131015,-10,997,TPA,MDW
01131015,-5,1037,OMA,PHX
01131015,-5,291,BOI,SLC
01131015,0,528,AUS,ELP
01131015,11,1040,MCO,SAT
01131015,12,1444,MDW,PHX
01131015,3,507,SLC,PHX
01131015,6,308,LAX,SJC
01131015,6,611,BWI,MDW
01131016,9,237,MCI,STL
01131017,17,1671,DTW,PHX
01131018,-3,636,SAN,ELP
01131019,7,187,HOU,CRP
01131020,-4,1099,LAS,OMA
01131020,-6,1552,ABQ,MCO
01131020,0,389,ONT,SMF
01131020,10,229,DTW,MDW
01131020,4,1069,SAT,LAS
01131020,54,550,MSY,MCO
01131025,-1,365,TUS,LAS
01131025,-11,288,ALB,BWI
01131025,-5,1363,LAX,MCI
01131025,-5,389,SMF,ONT
01131025,0,328,PHX,ABQ
01131025,0,359,JAN,HOU
01131025,3,237,DAL,TUL
01131025,5,296,STL,LIT
01131025,7,480,SAN,SMF
01131025,8,361,OAK,ONT
01131027,19,605,SEA,SMF
01131029,14,220,ISP,BWI
01131030,-3,223,TUL,MCI
01131030,-5,1044,PHX,MCI
01131030,-5,564,SEA,RNO
01131030,-6,889,OAK,ABQ
01131030,0,303,MSY,HOU
01131030,0,708,IND,MSY
01131030,12,370,LAX,PHX
01131030,4,239,DAL,HOU
01131030,5,180,RNO,OAK
01131032,10,255,RDU,BWI
01131033,12,258,LAS,SAN
01131033,21,251,MDW,STL
01131035,-5,543,OAK,PDX
01131035,-8,1262,PHX,STL
01131035,0,397,SMF,LAS
01131035,17,325,ONT,PHX
01131035,2,296,LIT,DAL
01131035,27,281,BWI,BUF
01131035,4,192,SAT,HOU
01131037,1,239,HOU,DAL
01131038,27,373,LAX,SMF
01131040,-10,447,SFO,SAN
01131040,-3,328,ABQ,PHX
01131040,-7,588,BNA,BWI
01131040,-8,325,OAK,BUR
01131040,0,337,OAK,LAX
01131040,0,345,RNO,LAS
01131040,1,802,CMH,MCO
01131040,11,370,PHX,LAX
01131040,12,313,MCI,OKC
01131040,23,304,SAN,PHX
01131040,3,1011,MCO,BUF
01131040,5,1180,ABQ,SEA
01131040,7,325,PHX,ONT
01131041,40,580,DAL,ABQ
01131044,61,325,OAK,BUR
01131044,9,612,BNA,TPA
01131045,-3,258,SAN,LAS
01131045,-5,1164,AUS,SAN
01131045,0,108,ISP,PVD
01131045,0,276,HOU,HRL
01131045,2,325,BUR,OAK
01131045,3,1588,BNA,LAS
01131045,3,181,DAL,OKC
01131045,3,188,SJC,RNO
01131045,8,224,GEG,SEA
01131047,13,580,ABQ,DAL
01131050,-3,287,BOI,GEG
01131050,-3,621,SJC,PHX
01131050,-5,443,RDU,BNA
01131050,-5,446,OAK,SAN
01131050,17,337,LAX,OAK
01131050,28,162,MDW,IND
01131050,28,405,MDW,MCI
01131050,7,919,SLC,MCI
01131052,9,236,LAX,LAS
01131053,5,342,SNA,SJC
01131053,7,223,LAS,BUR
01131055,-10,787,BWI,MCO
01131055,-2,333,SJC,ONT
01131055,-2,369,PHX,BUR
01131055,-3,303,HOU,MSY
01131055,-5,925,BWI,FLL
01131055,-7,1210,SAT,LAX
01131055,-7,714,LAX,ELP
01131055,-7,866,SEA,LAS
01131055,4,296,BUR,SJC
01131055,4,460,BHM,TPA
01131055,68,612,TPA,BNA
01131057,13,304,PHX,SAN
01131057,8,368,LAS,SLC
01131100,-10,337,OAK,LAX
01131100,-11,451,TUS,LAX
01131100,-2,239,DAL,HOU
01131100,-3,370,LAX,PHX
01131100,-4,148,HOU,AUS
01131100,-4,1912,BUF,PHX
01131100,-4,239,HOU,DAL
01131100,-5,1073,MCO,PVD
01131100,-5,180,RNO,OAK
01131100,-5,347,PHX,ELP
01131100,-5,393,LIT,HOU
01131100,0,284,CMH,MDW
01131100,0,332,MAF,ABQ
01131100,30,237,TUL,DAL
01131100,39,1140,MCI,LAS
01131100,5,248,DAL,SAT
01131101,7,223,BUR,LAS
01131102,-5,796,LAS,MAF
01131105,-10,1050,BDL,MCO
01131105,-10,197,LAS,ONT
01131105,-23,1213,SLC,HOU
01131105,-4,321,MSY,BHM
01131105,-4,564,RNO,SEA
01131105,-9,1246,BWI,HOU
01131105,0,611,BWI,MDW
01131105,0,636,ELP,SAN
01131105,10,447,SAN,SFO
01131105,5,341,LBB,AUS
01131106,0,351,TUL,STL
01131108,17,345,LAS,RNO
01131108,18,229,DTW,MDW
01131110,-5,236,LAS,LAX
01131110,-5,324,AMA,DAL
01131110,-7,611,MDW,BWI
01131110,0,399,BOI,SEA
01131110,4,287,GEG,BOI
01131112,17,453,TUL,HOU
01131112,9,507,SLC,PHX
01131114,8,651,PHX,SFO
01131115,-2,307,MDW,CLE
01131115,-2,448,CLE,BNA
01131115,-5,630,PDX,SLC
01131115,-8,248,SAT,DAL
01131115,5,677,HOU,ELP
01131118,11,358,BUR,SMF
01131120,-13,457,DTW,BNA
01131120,-14,1363,MCI,LAX
01131120,-2,487,MSY,TPA
01131120,-3,187,CRP,HOU
01131120,-8,217,DAL,IAH
01131120,-8,601,PHX,RNO
01131120,0,666,MDW,JAN
01131120,14,671,OAK,SEA
01131120,14,687,HOU,STL
01131120,17,405,MDW,MCI
01131120,2,248,DAL,SAT
01131120,2,580,DAL,ABQ
01131120,8,197,ONT,LAS
01131120,8,361,ONT,OAK
01131122,16,189,DAL,AUS
01131122,24,288,BWI,ALB
01131125,-10,1073,PVD,MCO
01131125,-5,177,BHM,BNA
01131125,1,386,LAS,SJC
01131125,11,325,OAK,BUR
01131125,58,377,MHT,BWI
01131127,-20,1797,LAX,BNA
01131128,21,251,MDW,STL
01131128,4,444,PDX,RNO
01131129,4,303,HOU,MSY
01131130,-1,239,DAL,HOU
01131130,-5,934,ABQ,STL
01131130,-6,148,HOU,AUS
01131130,-6,588,OAK,SLC
01131130,-9,1342,BWI,AUS
01131130,0,787,MCO,BWI
01131130,12,647,PHX,SMF
01131130,14,440,STL,DTW
01131130,15,328,ABQ,PHX
01131130,16,612,TPA,BNA
01131130,29,1999,BWI,PHX
01131130,3,239,HOU,DAL
01131130,3,271,SDF,MDW
01131130,3,318,JAX,FLL
01131130,3,342,STL,OMA
01131130,3,359,HOU,JAN
01131133,18,528,ELP,AUS
01131133,4,471,MSY,BNA
01131135,-5,671,SEA,OAK
01131135,-9,1040,SAT,MCO
01131135,0,284,MDW,CMH
01131135,14,325,PHX,ONT
01131135,2,410,CMH,STL
01131135,5,775,LBB,LAS
01131135,6,368,SLC,LAS
01131135,7,197,FLL,TPA
01131137,17,451,LAX,TUS
01131138,8,328,PHX,ABQ
01131140,-10,1407,SAT,BWI
01131140,-10,405,MCI,MDW
01131140,-3,258,LAS,SAN
01131140,-6,319,MAF,DAL
01131140,0,288,BWI,ALB
01131140,0,325,BUR,OAK
01131140,0,543,PDX,OAK
01131140,14,251,STL,MDW
01131140,2,237,TUL,DAL
01131140,6,1333,MCI,SAN
01131140,7,487,STL,CLE
01131141,63,256,PHX,LAS
01131142,18,370,LAX,PHX
01131142,19,446,SAN,OAK
01131144,13,256,PHX,LAS
01131144,9,308,LAX,SJC
01131145,-11,843,PHX,SAT
01131145,-13,1444,PHX,MDW
01131145,-4,443,BNA,RDU
01131145,0,276,HOU,HRL
01131145,0,371,OAK,SNA
01131145,10,1489,IND,PHX
01131145,8,371,SNA,OAK
01131148,24,496,SAT,ELP
01131148,5,296,SJC,BUR
01131150,-1,670,HOU,BNA
01131150,-11,997,TPA,MDW
01131150,-3,328,PVD,BWI
